"freq","word1","word2","word3","word4","word5"
"2","thank","you","for","joining","us"
"2","thank","you","for","sharing","the"
"3","thank","you","for","taking","the"
"9","thank","you","for","the","follow"
"2","thank","you","for","the","great"
"2","thank","you","for","the","mention"
"5","thank","you","for","the","rt"
"2","thank","you","for","the","support"
"2","thank","you","for","your","patience"
"3","thank","you","for","your","support"
"2","thank","you","i","love","you"
"10","thank","you","so","much","for"
"3","thank","you","so","much","i"
"2","thank","you","so","much","you"
"3","thank","you","to","all","of"
"2","thank","you","to","all","our"
"4","thank","you","to","all","who"
"4","thank","you","to","everyone","who"
"2","thank","you","very","much","for"
"2","thankful","for","my","family","and"
"3","thanks","for","all","the","support"
"2","thanks","for","checking","it","out"
"2","thanks","for","coming","out","and"
"2","thanks","for","following","robin","lynch"
"2","thanks","for","getting","the","word"
"3","thanks","for","letting","me","know"
"3","thanks","for","spreading","the","word"
"2","thanks","for","stopping","by","today"
"2","thanks","for","the","ff","love"
"3","thanks","for","the","follow","and"
"11","thanks","for","the","follow","back"
"2","thanks","for","the","follow","best"
"2","thanks","for","the","follow","happy"
"2","thanks","for","the","follow","hope"
"5","thanks","for","the","follow","i"
"2","thanks","for","the","follow","i'm"
"3","thanks","for","the","follow","looking"
"3","thanks","for","the","follow","your"
"2","thanks","for","the","heads","up"
"3","thanks","for","the","kind","words"
"3","thanks","for","the","rt","and"
"3","thanks","for","the","rt","hope"
"2","thanks","for","the","rt","today"
"2","thanks","for","the","rts","have"
"11","thanks","for","the","shout","out"
"2","thanks","for","thinking","of","us"
"2","thanks","for","your","interest","in"
"2","thanks","i'll","check","it","out"
"3","thanks","so","much","for","following"
"13","thanks","so","much","for","the"
"2","thanks","to","all","of","you"
"2","thanks","to","all","who","participated"
"4","thanks","to","everyone","who","came"
"2","thanks","to","my","new","followers"
"2","thanks","to","the","lord","for"
"2","that's","a","hell","of","a"
"2","that's","a","very","good","point"
"2","that's","administered","only","once","a"
"2","that's","one","of","the","things"
"2","that's","part","of","his","job"
"3","that's","what","i","was","going"
"2","that's","when","i","learned","that"
"2","that's","why","i","couldn't","find"
"2","that","a","young","white","man"
"2","that","appears","on","this","website"
"2","that","awkward","moment","when","a"
"7","that","awkward","moment","when","you"
"2","that","awkward","moment","when","your"
"2","that","by","the","time","i"
"2","that","can","be","passed","on"
"3","that","for","the","most","part"
"2","that","god","had","given","him"
"2","that","goes","by","that","i"
"2","that","he","and","his","brother"
"2","that","he","might","make","known"
"2","that","he","was","able","to"
"3","that","he","was","going","to"
"3","that","he","was","inspired","by"
"2","that","he","will","be","on"
"2","that","i","am","going","to"
"2","that","i","am","willing","to"
"2","that","i","created","for","my"
"2","that","i","don't","know","how"
"3","that","i","don't","want","to"
"3","that","i","think","about","it"
"2","that","i","used","for","my"
"3","that","i","was","able","to"
"2","that","i","was","talking","about"
"2","that","i","would","love","to"
"2","that","is","a","good","thing"
"2","that","is","not","the","case"
"2","that","is","the","only","way"
"2","that","it","is","a","feeble"
"2","that","it","is","difficult","for"
"2","that","kind","of","money","to"
"2","that","may","not","be","a"
"2","that","most","of","the","time"
"2","that","needs","to","be","finished"
"2","that","represent","the","unk","or"
"2","that","some","of","the","unk"
"2","that","the","company","continues","to"
"2","that","the","u","s","is"
"2","that","the","unk","of","unk"
"2","that","there","is","no","evidence"
"2","that","this","is","going","to"
"2","that","this","was","not","an"
"2","that","time","of","year","already"
"2","that","too","much","to","ask"
"2","that","took","the","time","to"
"2","that","unk","unk","is","a"
"2","that","unk","unk","to","unk"
"2","that","was","about","to","die"
"2","that","was","being","staffed","by"
"2","that","was","one","of","the"
"2","that","we","are","going","to"
"2","that","we","were","going","to"
"2","that","you","want","to","be"
"2","that","you","weren't","supposed","to"
"2","that","you","would","like","to"
"2","the","accounting","aid","society","in"
"2","the","amazon","services","llc","and"
"2","the","answer","to","the","question"
"2","the","attorney","general","and","the"
"2","the","author's","lifetime","plus","years"
"2","the","authority","of","an","external"
"2","the","awkward","moment","when","your"
"2","the","back","of","the","photo"
"2","the","bad","news","is","that"
"2","the","basis","of","the","boer"
"3","the","battle","of","the","unk"
"2","the","beckman","high","school","instrumental"
"2","the","beginning","of","a","new"
"4","the","beginning","of","the","end"
"2","the","beginning","of","the","season"
"3","the","beginning","of","the","year"
"2","the","beginning","of","this","year"
"2","the","best","day","of","all"
"2","the","best","day","of","the"
"2","the","best","of","luck","with"
"2","the","best","of","my","ability"
"3","the","best","part","of","the"
"2","the","best","player","in","the"
"2","the","best","team","in","the"
"2","the","best","unk","i've","ever"
"2","the","best","way","to","achieve"
"2","the","best","way","to","end"
"2","the","best","way","to","get"
"2","the","big","shot","i","cut"
"2","the","bill","and","melinda","gates"
"2","the","blazers","have","won","six"
"3","the","blazers","with","points","and"
"3","the","block","of","unk","drive"
"2","the","block","of","unk","street"
"2","the","board","of","directors","of"
"3","the","book","of","common","prayer"
"2","the","bottom","of","our","hearts"
"2","the","cabin","in","the","woods"
"2","the","cape","dutch","and","english"
"2","the","car","in","front","of"
"2","the","cause","of","the","fire"
"2","the","centers","for","disease","control"
"2","the","chest","of","a","man"
"3","the","city","of","st","louis"
"2","the","clock","tower","of","the"
"2","the","color","of","their","skin"
"2","the","country","according","to","the"
"2","the","course","of","a","season"
"2","the","course","of","the","year"
"2","the","criminal","justice","system","for"
"2","the","critics","choice","television","awards"
"2","the","cry","and","we'll","show"
"2","the","cyber","intelligence","sharing","and"
"2","the","day","when","we","can"
"2","the","democratic","republic","of","congo"
"2","the","democratic","republic","that","will"
"3","the","department","of","homeland","security"
"2","the","dick","van","dyke","show"
"2","the","discount","relative","to","the"
"4","the","dow","jones","industrial","average"
"2","the","drinking","wouldn't","stop","and"
"3","the","driver","managed","to","brake"
"2","the","drop","of","a","hat"
"2","the","edge","of","the","wallpaper"
"2","the","editorial","page","of","a"
"2","the","electric","chair","had","a"
"3","the","end","of","a","long"
"2","the","end","of","an","era"
"2","the","end","of","june","the"
"2","the","end","of","last","year"
"13","the","end","of","the","day"
"3","the","end","of","the","first"
"2","the","end","of","the","game"
"4","the","end","of","the","month"
"2","the","end","of","the","night"
"3","the","end","of","the","post"
"5","the","end","of","the","season"
"4","the","end","of","the","story"
"2","the","end","of","the","tunnel"
"5","the","end","of","the","unk"
"7","the","end","of","the","world"
"6","the","end","of","the","year"
"2","the","end","of","this","month"
"2","the","ethical","treatment","of","animals"
"2","the","european","union","of","percent"
"2","the","fact","that","i","was"
"3","the","fact","that","there","is"
"2","the","fact","that","these","are"
"2","the","fall","of","the","soviet"
"2","the","family","and","friends","of"
"2","the","far","end","of","the"
"2","the","fargo","north","dakota","bands"
"2","the","federal","emergency","management","agency"
"2","the","federal","trade","commission","is"
"2","the","festival","will","also","feature"
"2","the","film","is","based","on"
"3","the","final","five","go","jollymen"
"2","the","final","game","of","a"
"2","the","first","four","games","of"
"3","the","first","half","of","the"
"5","the","first","round","of","the"
"4","the","first","step","is","to"
"2","the","first","thing","that","comes"
"2","the","first","things","i","noticed"
"2","the","first","time","he","saw"
"2","the","first","time","i","have"
"6","the","first","time","in","a"
"2","the","first","time","in","franchise"
"2","the","first","time","in","my"
"2","the","first","time","in","years"
"2","the","first","time","since","i"
"2","the","first","to","admit","that"
"3","the","follow","looking","forward","to"
"3","the","fourth","be","with","you"
"2","the","front","page","of","the"
"2","the","fuck","out","of","me"
"3","the","girl","with","the","dragon"
"2","the","government","and","the","police"
"2","the","government","has","never","yet"
"2","the","greater","cleveland","regional","transit"
"2","the","greatest","free","agent","of"
"2","the","half","tribe","of","unk"
"2","the","hardest","part","for","me"
"2","the","health","care","law","and"
"2","the","heart","of","the","city"
"2","the","heat","to","medium","low"
"2","the","highest","and","best","use"
"2","the","highlight","of","my","day"
"2","the","home","was","sold","by"
"2","the","hospital","at","p","m"
"2","the","house","of","blues","at"
"2","the","idea","is","to","get"
"2","the","ideals","of","the","democratic"
"2","the","intersection","of","street","and"
"2","the","irish","roman","catholic","church"
"2","the","kids","are","all","right"
"2","the","kind","of","thing","that"
"2","the","l","a","gay","and"
"2","the","lack","of","unk","is"
"2","the","land","which","the","lord"
"2","the","larger","the","pile","grew"
"2","the","last","book","in","the"
"2","the","last","couple","of","days"
"3","the","last","couple","of","years"
"2","the","last","day","of","school"
"2","the","last","four","years","but"
"2","the","last","or","so","years"
"2","the","last","time","i","had"
"2","the","last","time","i","have"
"2","the","last","time","this","happened"
